SKU,Name1,Name2
SKU20240419_095130_I WILL NOT BE STOPPED,I WILL NOT,BE STOPPED
SKU20240419_095131_ID RATHER BE FUNNY THAN PRETTY,I'D RATHER BE,FUNNY THAN PRETTY
SKU20240419_095132_IF MY MOUTH DOESNT SAY IT MY FACE SURE WILL,IF MY MOUTH DOESN'T SAY,IT MY FACE SURE WILL
SKU20240419_095133_FOCUS ON THE GOOD,FOCUS ON,THE GOOD
SKU20240419_095134_IM NOT SNARKY IM SELECTIVELY POTITE,I'M NOT SNARKY I'M,SELECTIVELY POTITE
SKU20240419_095135_MY CLOTHES DO NOT DETERMINE MY CONSENT,MY CLOTHES DO NOT,DETERMINE MY CONSENT
SKU20240419_095136_WHY OVERTHINK WHEN YOU CAN OVERDRINK,WHY OVERTHINK WHEN,YOU CAN OVERDRINK
SKU20240419_095137_SLEEP DEPRIVED BUT STILL ALIVE,SLEEP DEPRIVED,BUT STILL ALIVE
SKU20240419_095138_IM SORRY DID I ROLL MY EYES OUT LOUD,I'M SORRY DID I ROLL,MY EYES OUT LOUD?
SKU20240419_095139_WEIRD IS A SIDE EFFECT OF BEING AWESOME,WEIRD IS A SIDE,EFFECT OF BEING AWESOME
SKU20240419_095140_I DONT BURN BRIDGES I JUST LOOSEN THE BOLTS A LITTLE BIT EACH DAY,I DON'T BURN BRIDGES I JUST LOOSEN,THE BOLTS A LITTLE BIT EACH DAY
SKU20240419_095141_MAKE YOURSELF A PRIORITY,MAKE YOURSELF,A PRIORITY
SKU20240419_095142_BEING AN ADULTING IS OUT OF MY PRICE RANGE RIGHT NOW,BEING AN ADULTING IS OUT OF,MY PRICE RANGE RIGHT NOW
SKU20240419_095143_IM ALLERGIC TO STUPIDITY I BREA OUT IN SARCASM,I'M ALLERGIC TO STUPIDITY,I BREA OUT IN SARCASM
SKU20240419_095144_IF ITS TOO LOUD YOURE TOO OLD,IF IT'S TOO LOUD,YOU'RE TOO OLD
SKU20240419_095145_SOMETIMES I JUST HAVE TO LET GOD FIX IT,SOMETIMES I JUST HAVE,TO LET GOD FIX IT
