SKU,Name1,Name2
SKU20240417_100850_BEING AN ADULT IS LIKE THE DUMBEST THING IVE EVER DONE,BEING AN ADULT IS LIKE THE,DUMBEST THING I'VE EVER DONE
SKU20240417_100851_YOU KNOW WHAT THAT SOUNDS LIKE NOT MY PROBLEM,YOU KNOW WHAT THAT,SOUNDS LIKE NOT MY PROBLEM
SKU20240417_100852_I LIKE TO LIFT WEIGHTS AND EAT PEANUT,I LIKE TO LIFT,WEIGHTS AND EAT PEANUT
SKU20240417_100853_KICK LIKE A GIRL - NEED A LESSON,KICK LIKE A GIRL -,NEED A LESSON
SKU20240417_100854_I LIKE MY MOTORCYCLE MY DOG & MAYBE 3 PEOPLE,I LIKE MY MOTORCYCLE MY,DOG & MAYBE 3 PEOPLE
SKU20240417_100855_I HAVENT BEEN EVERYWHERE BUT ITS ON MY LIST,I HAVEN'T BEEN,EVERYWHERE BUT IT'S ON MY LIST
SKU20240417_100856_THERE IS SOME GOOD IN THIS WORLD,THERE IS SOME GOOD,IN THIS WORLD
SKU20240417_100857_IM NOT LIKE A REGULAR MOM IM A CAT MAMA,I'M NOT LIKE A REGULAR,MOM I'M A CAT MAMA
SKU20240417_100858_I WANT TO PET ALL THE DOGS,I WANT TO PET,ALL THE DOGS
SKU20240417_100859_IM FINE ITS FINE EVERYTHING IS FINE,I'M FINE IT'S FINE,EVERYTHING IS FINE
SKU20240417_100900_HAVE THE DAY YOU DESERVE,HAVE THE DAY,YOU DESERVE
SKU20240417_100901_I DONT WATCH PORN I READ LIKE A LADY WOMAN,I DON'T WATCH PORN I,READ LIKE A LADY WOMAN
SKU20240417_100902_IF YOU DONT LIKE TRUMP THEN YOU PROBABLY WONT LIKE ME,IF YOU DON'T LIKE TRUMP THEN,YOU PROBABLY WON'T LIKE ME
SKU20240417_100903_ALWAYS DRESS LIKE ITS THE BEST DAY OF YOUR LIFE,ALWAYS DRESS LIKE IT'S THE,BEST DAY OF YOUR LIFE
SKU20240417_100904_I LIKE PICKLES AND MAY BE 3 PEOPLE,I LIKE PICKLES AND,MAY BE 3 PEOPLE
SKU20240417_100905_SING LIKE NOBODYS LISTENING,SING LIKE,NOBODY'S LISTENING
SKU20240417_100906_CHEMISTRY IS LIKE COOKING JUST DONT LICK THE SPOON,CHEMISTRY IS LIKE COOKING,JUST DON'T LICK THE SPOON
SKU20240417_100907_SCIENCE ITS LIKE MAGIC BUT REAL,SCIENCE IT'S LIKE,MAGIC BUT REAL
SKU20240417_100908_HEY YOU DROPPED YOUR BRAIN,HEY YOU DROPPED,YOUR BRAIN
SKU20240417_100909_HOW YOU DOING,HOW YOU,DOING?
SKU20240417_100910_YES I PLAY BALL LIKE A GIRL TRY TO KEEP UP,"YES, I PLAY BALL LIKE A",GIRL. TRY TO KEEP UP.
SKU20240417_100911_THINK LIKE A PROTON STAY POSITIVE,THINK LIKE A,PROTON STAY POSITIVE
