SKU,Name1,Name2
SKU20240428_091358_I AM NOT A GOOD PERSON,I AM NOT A,GOOD PERSON
SKU20240428_091359_I AM NOT A BITCH THIS IS JUST MY FACE,"I AM NOT A BITCH,",THIS IS JUST MY FACE
SKU20240428_091400_IM NOT OLD IM A GREAT CLASSIC,"I'M NOT OLD, I'M A",GREAT CLASSIC
SKU20240428_091401_I DO NOT AGREE WITH YOU,I DO NOT,AGREE WITH YOU
SKU20240428_091402_I AM NOT SINGLE I HAVE A RABBIT,I AM NOT SINGLE I,HAVE A RABBIT
SKU20240428_091403_I AM NOT A BEFORE PICTURE I AM LOVABLE AND WORTHY RIGHT NOW,I AM NOT A BEFORE PICTURE. I AM,LOVABLE AND WORTHY RIGHT NOW
SKU20240428_091404_I AM NOT A SLUT,I AM NOT,A SLUT
SKU20240428_091405_I AM A MOTHER PROFESSION,I AM A MOTHER,PROFESSION
SKU20240428_091406_IM NOT RETIRED IM A PROFESSIONAL,I'M NOT RETIRED I'M,A PROFESSIONAL
SKU20240428_091407_I LIKE OLDER WOMAN,I LIKE,OLDER WOMAN
