SKU,Name1,Name2
ST20240426_072830_NOT GREAT NOT TERRIBLE,NOT GREAT NOT,TERRIBLE
ST20240426_072831_BE GOOD TO YOURSELF,BE GOOD TO,YOURSELF
ST20240426_072832_PEACE WAS NEVER AN OPTION,PEACE WAS,NEVER AN OPTION
ST20240426_072833_DONT YOU DARE SETTLE FOR FINE,DON'T YOU DARE,SETTLE FOR FINE
ST20240426_072834_WORLDS OKAYEST ORTHOPEDIC NURSE,WORLD'S OKAYEST,ORTHOPEDIC NURSE
ST20240426_072835_JUST A BOY WHO LOVES HIS MAMA,JUST A BOY WHO,LOVES HIS MAMA
ST20240426_072837_I HAVE MADE MANY MISTAKES,I HAVE MADE,MANY MISTAKES
ST20240426_072838_YOURE JUST AS SANE AS I AM,YOU'RE JUST AS,SANE AS I AM
ST20240426_072839_WORLDS OKAYEST HUSBAND,WORLD'S,OKAYEST HUSBAND
ST20240426_072840_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
